price,min_to_metro,total_area,living_area,floor,number_of_floors,construction_year,ceiling_height,number_of_rooms,CAR,EAR,NAR,NEAR,NWAR,SAR,SEAR,SWAR,WAR
33900000.0,12.0,90.0,55.0,2.0,24.0,2012.0,3.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35850000.0,9.0,109.8,63.6,12.0,24.0,2005.0,2.9,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29197000.0,13.0,67.9,45.0,6.0,10.0,2017.0,3.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53000000.0,20.0,87.0,40.0,6.0,18.0,2021.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39461999.0,4.0,110.0,52.6,19.0,29.0,2021.0,3.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60000000.0,8.0,128.0,99.0,22.0,23.0,2008.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
140000000.0,16.0,103.0,60.0,3.0,7.0,2016.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43000000.0,26.0,77.0,46.0,13.0,26.0,2021.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21400000.0,12.0,83.0,56.0,12.0,14.0,2004.0,2.8,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42700000.0,6.0,82.9,36.5,11.0,13.0,2022.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33250000.0,6.0,63.3,33.2,15.0,28.0,2022.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72150000.0,3.0,105.0,90.0,8.0,10.0,2019.0,4.35,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41000000.0,7.0,75.7,40.0,7.0,17.0,2018.0,2.95,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
63000000.0,8.0,168.0,118.9,4.0,5.0,1917.0,3.75,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000000.0,6.0,57.9,37.8,3.0,9.0,1972.0,2.53,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17300000.0,10.0,90.0,47.0,2.0,22.0,2007.0,2.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
90900900.0,9.0,87.0,56.0,6.0,21.0,2023.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000000.0,1.0,99.2,58.4,13.0,18.0,2003.0,3.1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35000000.0,17.0,71.7,44.7,19.0,21.0,2008.0,3.1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38000000.0,11.0,82.5,49.0,36.0,53.0,2022.0,3.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16900000.0,8.0,63.4,45.0,4.0,9.0,1969.0,2.65,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16150000.0,2.0,55.5,44.0,2.0,5.0,1962.0,2.8,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
71500000.0,26.0,128.0,75.0,5.0,23.0,2010.0,3.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13200000.0,17.0,53.6,34.9,5.0,5.0,1960.0,2.48,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21500000.0,8.0,75.5,46.0,3.0,22.0,2006.0,2.64,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38700000.0,17.0,136.0,79.7,9.0,22.0,2002.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31990000.0,17.0,78.0,50.0,7.0,8.0,1958.0,2.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33299000.0,4.0,112.0,74.2,3.0,8.0,1954.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24600000.0,4.0,72.8,44.2,2.0,25.0,2012.0,2.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25900000.0,7.0,93.3,56.0,1.0,7.0,1958.0,3.07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80000000.0,9.0,90.0,66.0,2.0,7.0,1933.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85000000.0,8.0,112.7,65.0,3.0,5.0,2014.0,3.6,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46440000.0,14.0,86.0,47.0,3.0,27.0,2022.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84200000.0,2.0,106.0,59.0,5.0,5.0,1890.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39000000.0,19.0,148.0,100.0,8.0,28.0,2017.0,3.1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42000000.0,14.0,87.0,50.0,23.0,41.0,2023.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24500000.0,8.0,65.0,47.0,4.0,4.0,1926.0,3.1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37999000.0,10.0,81.0,55.0,5.0,6.0,1939.0,3.1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37990000.0,10.0,78.0,45.0,40.0,52.0,2020.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
235230500.0,8.0,138.0,112.0,8.0,10.0,2008.0,3.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40850000.0,11.0,98.4,54.0,10.0,21.0,2024.0,3.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14500000.0,15.0,58.0,44.0,2.0,9.0,1966.0,2.64,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26000000.0,8.0,81.6,52.0,4.0,17.0,2004.0,2.7,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23500000.0,12.0,86.0,55.0,19.0,24.0,2005.0,2.78,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21000000.0,10.0,74.0,52.0,2.0,5.0,1960.0,2.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36390000.0,8.0,66.4,30.6,2.0,8.0,2022.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93000000.0,6.0,93.0,68.0,2.0,7.0,2016.0,3.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20058305.0,16.0,90.7,54.1,13.0,14.0,2023.0,2.84,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
67919040.0,16.0,100.8,57.8,23.0,24.0,2023.0,3.15,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
90265800.0,10.0,142.6,107.0,34.0,34.0,2022.0,6.9,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
68265288.0,13.0,163.8,91.8,3.0,32.0,2021.0,3.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
160645133.0,14.0,145.3,118.5,66.0,67.0,2023.0,3.05,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120303960.0,17.0,118.2,74.4,42.0,43.0,2023.0,3.15,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54883872.0,10.0,92.1,39.5,28.0,28.0,2022.0,3.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59304935.0,23.0,131.8,68.4,2.0,11.0,2024.0,3.1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44796518.0,10.0,113.0,68.1,10.0,11.0,2022.0,3.02,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50936201.0,10.0,100.3,50.9,14.0,28.0,2022.0,3.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102120000.0,8.0,125.6,55.3,12.0,14.0,2023.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48918870.0,27.0,126.7,70.4,4.0,22.0,2023.0,2.83,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
68500000.0,5.0,102.2,39.6,10.0,21.0,2023.0,3.25,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
307942336.0,12.0,276.1,178.8,8.0,9.0,2021.0,3.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63000000.0,5.0,99.3,34.8,9.0,15.0,2023.0,3.25,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35460018.0,10.0,152.2,71.4,2.0,2.0,2023.0,2.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74653941.0,7.0,129.3,74.0,32.0,40.0,2023.0,3.15,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40063560.0,8.0,113.1,71.6,26.0,35.0,2023.0,3.1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40548707.0,15.0,160.5,40.5,21.0,21.0,2023.0,2.99,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52679547.0,5.0,111.6,51.9,11.0,20.0,2023.0,2.85,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
186192428.0,12.0,162.3,50.4,15.0,17.0,2022.0,3.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141739202.0,14.0,128.2,104.0,66.0,67.0,2023.0,3.05,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39949508.0,23.0,165.6,62.9,21.0,21.0,2023.0,2.99,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37331749.0,11.0,109.7,59.6,2.0,20.0,2023.0,2.85,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53578900.0,24.0,109.1,55.3,6.0,16.0,2023.0,3.15,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19280443.0,16.0,85.7,48.2,5.0,14.0,2023.0,2.84,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
236105925.0,14.0,162.3,133.0,65.0,67.0,2023.0,3.05,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53006200.0,12.0,107.3,80.5,34.0,37.0,2024.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
69999990.0,13.0,162.3,90.8,4.0,32.0,2021.0,3.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52025537.0,6.0,96.8,47.3,17.0,28.0,2022.0,3.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38665705.0,12.0,82.7,38.1,3.0,33.0,2023.0,2.9,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
347734754.0,2.0,281.51,77.1,6.0,7.0,2022.0,3.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57448380.0,10.0,127.38,88.8,24.0,24.0,2021.0,2.95,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32715700.0,4.0,95.8,60.5,19.0,29.0,2022.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56572045.0,17.0,100.24,45.9,28.0,28.0,2023.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
71564104.0,4.0,119.2,71.6,18.0,22.0,2022.0,3.25,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19678335.0,6.0,101.3,62.1,5.0,15.0,2023.0,2.84,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47697617.0,10.0,125.18,82.2,29.0,29.0,2023.0,3.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38732684.0,17.0,99.3,54.4,19.0,30.0,2024.0,2.87,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
193467552.0,12.0,178.1,43.1,14.0,17.0,2022.0,3.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35582265.0,4.0,110.9,63.3,11.0,12.0,2022.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57980208.0,5.0,126.11,81.7,26.0,26.0,2023.0,2.87,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
101894074.0,20.0,142.04,74.9,46.0,46.0,2023.0,4.18,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63391680.0,10.0,146.74,100.7,24.0,24.0,2021.0,2.95,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46304360.0,6.0,93.2,43.6,2.0,28.0,2022.0,3.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96288928.0,22.0,136.39,66.5,1.0,1.0,2023.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
96600000.0,12.0,193.2,112.4,21.0,21.0,2020.0,3.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48726508.0,9.0,100.2,54.2,7.0,15.0,2022.0,3.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60617646.0,23.0,129.7,68.7,3.0,11.0,2024.0,3.1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37061335.0,7.0,107.4,75.3,2.0,8.0,2023.0,3.25,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56000000.0,5.0,98.07,39.0,12.0,14.0,2023.0,3.13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110530000.0,27.0,167.5,72.5,13.0,13.0,2023.0,3.13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107235000.0,5.0,149.0,82.6,5.0,8.0,2023.0,3.25,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50284439.0,6.0,106.3,59.3,6.0,28.0,2022.0,3.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67011840.0,16.0,110.8,74.0,19.0,23.0,2023.0,3.15,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
80529800.0,11.0,122.2,67.9,21.0,21.0,2023.0,3.1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43768290.0,9.0,115.41,82.0,26.0,29.0,2023.0,3.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70985200.0,11.0,124.1,50.1,18.0,21.0,2023.0,3.1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
75450000.0,13.0,119.0,54.8,8.0,12.0,2023.0,3.02,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69108000.0,2025.0,97.5,63.0,28.0,29.0,2023.0,3.15,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64764098.0,4.0,105.9,64.7,19.0,22.0,2022.0,3.25,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45966010.0,9.0,129.76,82.6,29.0,30.0,2023.0,3.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54204855.0,6.0,106.8,51.6,10.0,28.0,2022.0,3.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35423560.0,8.0,91.1,59.9,26.0,35.0,2023.0,3.1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38800000.0,6.0,97.6,68.2,30.0,56.0,2024.0,3.15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15768716.0,6.0,62.9,37.9,3.0,15.0,2023.0,2.84,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39492363.0,7.0,119.8,76.9,2.0,8.0,2023.0,3.25,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54023883.0,12.0,86.54,37.5,2.0,32.0,2023.0,4.3,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
226600000.0,2025.0,236.7,69.2,1.0,3.0,2023.0,3.1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38074939.0,7.0,110.8,66.4,2.0,8.0,2023.0,3.25,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57333827.0,7.0,114.7,75.7,27.0,40.0,2023.0,3.15,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55620985.0,17.0,99.43,45.4,25.0,28.0,2023.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
115302000.0,19.0,174.7,131.0,32.0,32.0,2023.0,5.85,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30620400.0,4.0,94.8,60.5,11.0,29.0,2022.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
478932289.0,12.0,278.0,69.8,17.0,17.0,2022.0,4.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67593955.0,10.0,148.07,105.1,24.0,24.0,2021.0,2.95,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67000000.0,18.0,125.0,76.8,15.0,20.0,2024.0,3.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40500000.0,8.0,82.2,40.0,13.0,33.0,2023.0,2.9,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256542000.0,14.0,169.0,138.7,65.0,67.0,2023.0,3.05,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111215000.0,12.0,171.1,128.3,35.0,37.0,2024.0,4.1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
118000000.0,14.0,120.9,97.8,57.0,67.0,2023.0,3.05,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51165641.0,9.0,103.2,53.8,15.0,15.0,2022.0,3.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72998000.0,12.0,129.2,70.0,20.0,21.0,2023.0,3.1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33944456.0,5.0,97.24,63.2,2.0,5.0,2023.0,2.87,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36600000.0,5.0,96.37,63.2,3.0,5.0,2023.0,2.87,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42353550.0,4.0,123.3,72.9,21.0,29.0,2022.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70090220.0,20.0,137.52,66.3,27.0,46.0,2023.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100082519.0,22.0,155.04,79.1,1.0,1.0,2023.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
198555773.0,12.0,177.0,59.7,15.0,17.0,2022.0,3.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35485181.0,9.0,98.34,62.7,21.0,30.0,2023.0,3.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63400823.0,7.0,114.4,75.7,32.0,40.0,2023.0,3.15,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53321754.0,6.0,105.4,58.0,8.0,28.0,2022.0,3.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45269400.0,12.0,108.3,81.2,13.0,37.0,2024.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56649789.0,10.0,123.3,69.2,26.0,26.0,2022.0,3.02,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16059038.0,6.0,68.3,35.6,6.0,15.0,2023.0,2.84,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35503300.0,10.0,151.4,61.6,1.0,2.0,2023.0,2.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18963034.0,16.0,89.6,52.0,4.0,14.0,2023.0,2.84,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58411680.0,25.0,123.9,35.8,14.0,26.0,2023.0,3.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51584345.0,6.0,105.9,58.0,7.0,28.0,2022.0,3.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48223003.0,10.0,103.0,53.9,2.0,28.0,2022.0,3.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42351088.0,10.0,116.11,69.3,30.0,30.0,2023.0,3.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64817232.0,10.0,143.29,89.1,24.0,24.0,2021.0,2.95,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46750090.0,5.0,110.9,51.9,20.0,20.0,2023.0,2.85,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37041877.0,8.0,100.4,65.2,26.0,35.0,2023.0,3.1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55801770.0,10.0,100.5,54.3,11.0,28.0,2022.0,3.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233164800.0,14.0,153.6,125.6,65.0,67.0,2023.0,3.05,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226600000.0,2025.0,237.9,68.7,1.0,3.0,2023.0,3.1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
120000000.0,14.0,120.1,97.1,52.0,67.0,2023.0,3.05,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34755337.0,10.0,95.34,62.0,10.0,30.0,2023.0,3.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32749223.0,9.0,93.64,69.7,22.0,30.0,2023.0,3.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96169560.0,7.0,149.2,61.5,3.0,21.0,2023.0,3.23,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30869025.0,4.0,93.5,60.6,11.0,12.0,2022.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46117927.0,10.0,122.71,80.4,26.0,29.0,2023.0,3.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67000000.0,18.0,123.0,76.8,15.0,20.0,2024.0,3.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21349732.0,16.0,109.8,70.0,8.0,15.0,2023.0,2.84,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51061106.0,10.0,96.9,52.1,14.0,28.0,2022.0,3.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45823834.0,10.0,134.39,73.5,29.0,29.0,2023.0,3.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
155950000.0,15.0,197.4,65.9,14.0,14.0,2023.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38924165.0,17.0,99.5,54.4,21.0,30.0,2024.0,2.87,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49812523.0,6.0,107.0,54.8,5.0,28.0,2022.0,3.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107235000.0,6.0,149.9,82.6,5.0,8.0,2023.0,3.25,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45188021.0,12.0,83.6,38.1,16.0,33.0,2023.0,2.9,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52708069.0,25.0,101.8,60.8,3.0,16.0,2023.0,3.15,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
251566093.0,12.0,221.7,171.1,6.0,9.0,2021.0,3.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273903884.0,12.0,274.4,206.8,6.0,9.0,2021.0,3.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59549326.0,4.0,131.01,84.0,27.0,27.0,2023.0,2.87,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
276144397.0,12.0,204.1,87.6,16.0,17.0,2022.0,4.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78100000.0,27.0,115.7,57.8,12.0,13.0,2023.0,3.13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
103322186.0,12.0,134.21,72.7,21.0,32.0,2023.0,3.4,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77517000.0,12.0,130.5,72.2,20.0,21.0,2023.0,3.1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
139810000.0,14.0,127.1,103.0,23.0,67.0,2023.0,3.05,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149187500.0,12.0,171.4,89.0,4.0,12.0,2023.0,3.65,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180855975.0,12.0,162.8,50.4,14.0,17.0,2022.0,3.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35948850.0,10.0,153.3,55.8,1.0,2.0,2023.0,2.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53892000.0,10.0,124.75,87.9,24.0,24.0,2021.0,2.95,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283821725.0,14.0,195.1,160.8,65.0,67.0,2023.0,3.05,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112981744.0,12.0,141.2,101.9,6.0,9.0,2021.0,3.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79376400.0,12.0,129.7,70.0,21.0,21.0,2023.0,3.1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
